Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,sp500
2015-05-18,50882900,2153200,59611900,6839500,2390200,1970600,3353200,2003400,2888190000
2015-05-19,44633200,2366400,38270700,7910900,2464200,2523000,3674200,1966900,3296030000
2015-05-20,36454900,2104000,27280100,9734100,2196200,2300300,3755600,1430800,3025880000
2015-05-21,39730400,2676400,41576000,8029400,4121400,2295600,1970600,1462700,3070460000
2015-05-22,45596000,3878000,26349200,11485500,2020600,2849700,2223100,1176200,2571860000
2015-05-26,70697600,3476800,40655000,11332200,2244200,3854200,3498700,2406500,3342130000
2015-05-27,45833200,2837100,36633600,4945900,2231100,2764400,3408200,1525000,3127960000
2015-05-28,30733300,3103200,19591700,7333000,1912400,1731400,3647300,1029800,2980350000
2015-05-29,50884500,6199200,29885100,8360300,3016100,4092000,3789300,2597400,3927390000
2015-06-01,32112800,3897000,28235700,6377300,2253300,2985500,2505100,1904300,3011710000
2015-06-02,33667600,4986500,19508800,3733600,1668900,2571400,2134800,1939000,3049350000
2015-06-03,30983500,3755800,39115900,7628000,2727900,2131000,1781500,1717000,3099980000
2015-06-04,38450100,3239500,56219000,15202600,2510800,3079300,2453600,1348300,3200050000
2015-06-05,35626800,3215600,36713200,7621900,1907900,3100500,3022000,1388200,3243690000
2015-06-08,52674800,2756600,25928800,12287600,2172500,3758700,5017000,1520600,2917150000
2015-06-09,56075400,2647600,23986600,6771600,2288700,3395900,2611100,1455300,3034580000
2015-06-10,39087300,2784400,31312300,5377200,2172300,4680500,3454500,1815000,3414320000
2015-06-11,35390900,2924500,30440800,6701200,2922500,3464000,2044100,1217500,3128600000
2015-06-12,36886200,2395200,25869100,6142000,2054400,3065100,1422300,955800,2719400000
2015-06-15,43988900,2631400,24465500,6668400,2051000,4245700,2186200,1632700,3061570000
2015-06-16,31494100,2450600,29729800,12755900,2296400,3249800,1984700,1071800,2919900000
2015-06-17,32918100,2775400,30455900,9902800,2185900,2863000,5512900,1294200,3222240000
2015-06-18,35407200,3728900,37333200,6778600,3378400,3330900,2782700,1833100,3520360000
2015-06-19,54716900,4837300,35661000,9631900,4495100,7074000,2463000,1893500,4449810000
2015-06-22,34039300,2086100,23586500,7360000,1823600,2335800,4561100,1250300,3030020000
2015-06-23,30268900,2864400,69970900,9875000,3245000,3701600,3870800,1197500,3091190000
2015-06-24,55280900,3989100,33443200,9662300,2620800,3548100,2412300,1286600,3102480000
2015-06-25,31938100,2153800,47585200,6979200,2237500,2408900,2849200,1335700,3214610000
2015-06-26,44066800,3153300,30005900,10993200,2624500,8946000,3838400,2109100,5025470000
2015-06-29,49161400,3755500,28999200,13149600,2753200,3314700,3478900,1937800,3678960000
2015-06-30,44370700,3434800,31390100,11973100,2596900,3597300,3086900,2217200,4078540000
2015-07-01,30238800,3260900,36972200,8998100,1987100,3214500,2101200,1961000,3727260000
2015-07-02,27211000,2116500,22254300,6537700,1343400,2852700,7163900,1235900,2996540000
2015-07-06,28060400,2093400,25640300,7132100,1903200,3079800,4121900,1280500,3486360000
2015-07-07,46946800,3712000,27143900,18901900,3454200,3549900,6105100,1597200,4458660000
2015-07-08,60761600,3386500,31591700,23308300,2383100,2776300,6221100,1296700,3608780000
2015-07-09,78595000,2486800,33071300,11142100,2271400,4199700,3334100,1842300,3446810000
2015-07-10,61354500,2192100,30999200,7388700,2401000,4538300,2610900,1956700,3065070000
2015-07-13,41440500,2194200,26803200,9869500,3956800,4229000,2960300,2206500,3096730000
2015-07-14,31768100,3388800,25142400,8955400,4736200,3025300,1907600,3244100,3002120000
2015-07-15,33649200,2653900,29044900,9166300,2987400,1998000,2021600,1784600,3261810000
2015-07-16,36222400,2509600,18452300,7922700,4095600,3529900,1616000,4768300,3227080000
2015-07-17,46164700,3127100,21900300,5981800,4932200,4356400,5004100,11164900,3362750000
2015-07-20,58900200,3016100,22216800,10758500,4752500,7377800,4978500,5860900,3245870000
2015-07-21,76756400,4452600,27871700,6813100,3181800,13752300,6108700,3377200,3343690000
2015-07-22,115450600,6238400,51795800,7502000,3114900,7181800,3105000,3929300,3694070000
2015-07-23,50999500,4116000,37054300,7963800,9374400,5034200,2227200,3029100,3772810000
2015-07-24,42162300,2455000,87250900,7396200,21909400,3778200,2836500,3625700,3870040000
2015-07-27,44455500,3532100,50523600,9880600,7491000,3706200,4694200,2675400,3836750000
2015-07-28,33618100,4138200,52950700,8086700,5273100,2721000,3895800,1727300,4117740000
2015-07-29,37011700,3260400,42986100,7041900,3752600,3378400,2790100,1575100,4038900000
2015-07-30,33628300,2644000,25958800,16209400,3743100,1994700,2034600,1474200,3579410000
2015-07-31,42885000,3163500,29880900,9339500,3025600,3580200,2222600,1706100,3681340000
2015-08-03,69976000,3088000,29677600,18628200,3014200,4615700,2553500,1304500,3476770000
2015-08-04,124138600,1973000,26249900,33553300,2934600,5260600,2352500,1490900,3546710000
2015-08-05,99312600,2926100,22837600,15981000,2889400,3472800,6214300,2334300,3968680000
2015-08-06,52903000,2457000,32734200,11853800,3820500,3004800,14623800,1572600,4246570000
2015-08-07,38670400,2953200,25627600,9003800,3969200,3794900,5073400,1403900,3602320000
2015-08-10,54951600,3432600,29179800,10823500,2615900,4613400,4185900,1809200,3514460000
2015-08-11,97082800,2816700,35402700,10634900,2676600,3167100,4264900,5029200,3708880000
2015-08-12,101217500,4355800,61974500,9870100,3962300,3560300,3728000,2936700,4269130000
2015-08-13,48535800,5129500,35521100,8563100,2895200,2533400,4689200,1810700,3221300000
2015-08-14,42929500,2927100,22759600,9937900,1994800,3226400,4364800,1072100,2795590000
2015-08-17,40884700,3746000,21050600,4756800,2581700,2249600,7176700,1051700,2867690000
2015-08-18,34560700,1955500,20538200,4687200,2071300,2018300,4195000,1456100,2949990000
2015-08-19,48286500,2967700,21139300,5744700,2324000,4206400,3604300,2134100,3512920000
2015-08-20,68501600,6601400,38363400,7717400,4408000,4011500,4905800,2855300,3922470000
2015-08-21,128275500,7957600,41636700,10212900,6706500,7362100,6590200,4265200,5018240000
2015-08-24,162206300,9425800,77231300,12991100,10097600,10189700,9581600,5770300,6612690000
2015-08-25,103601600,7159100,50674200,7703200,5679300,7073200,4327300,3538000,5183560000
2015-08-26,96774600,6428400,49631200,7616700,6358600,6221800,4963000,4235900,5338250000
2015-08-27,84616100,5754600,42589900,7687000,6114500,4976600,7656000,3491300,5006390000
2015-08-28,53164400,4508800,24154000,5266100,2746700,4076300,5513700,1978700,3949080000
2015-08-31,56229300,4231700,22286500,7085000,3002300,4093100,4700200,2176700,3915100000
2015-09-01,76845900,5772700,33048000,7213800,3864500,5272000,5454800,3702100,4371850000
2015-09-02,61888800,4809300,24093000,4864100,3707100,4252000,4629200,2575600,3742620000
2015-09-03,53233900,3379500,22833400,4474400,3149700,3603500,4194800,1759600,3520700000
2015-09-04,49996300,3746700,29318900,4596100,2692500,4201100,3689200,2089000,3167090000
2015-09-08,54843600,3505800,18851000,8422900,3810700,3933300,3138200,2279500,3548650000
2015-09-09,85010800,4713900,22559100,7427100,4370700,3407800,3390800,1702100,3652120000
2015-09-10,62892800,2932200,25602300,8765600,2576000,3461700,2709000,1905300,3626320000
2015-09-11,49915500,2628200,17626900,2961500,3227900,3115100,2350800,1373500,3218590000
2015-09-14,58363400,2389600,18504700,3875000,3130200,3226700,2890900,1702300,3000200000
2015-09-15,43341200,3761800,22371700,7476400,2865900,2717100,2933500,2084400,3239860000
2015-09-16,37173500,2505000,23514200,8068600,2252800,2799200,4417100,1286500,3630680000
2015-09-17,64112600,3405600,37922100,5313300,4169500,4003000,3585800,2274700,4183790000
2015-09-18,74285300,7302700,44627200,6760000,6160100,7975800,3763100,5133400,6021240000
2015-09-21,50222000,2460900,19870300,3546100,3283300,3825000,6120200,1788500,3269350000
2015-09-22,50346200,3465000,25518700,6591100,3841700,3564100,3664400,2562900,3808260000
2015-09-23,35756700,4907500,15739200,6659000,2237600,2674200,2600800,1470900,3190530000
2015-09-24,50219500,5297800,24741400,5734900,3501000,3280300,3448200,2240100,4091530000
2015-09-25,56151900,4149900,27104200,7843700,4031000,3474400,3773400,2174000,3721870000
2015-09-28,52109000,4160000,35924900,9091000,5434500,4317300,4901100,3127700,4326660000
2015-09-29,73365400,2935100,33785200,11464200,4457500,4763500,3703200,2309500,4132390000
2015-09-30,66473000,3062500,34815500,7616900,4004700,3946200,4929600,2413400,4525070000
2015-10-01,63929100,2878400,30815500,6177300,3768500,3880900,4573000,1867600,3983600000
2015-10-02,58019800,3020500,28505900,10626200,4597800,3054400,4424000,2684800,4378570000
2015-10-05,52064700,4587500,27876700,10955700,3391400,5131800,3689900,1803600,4334490000
2015-10-06,48196800,3059600,27867000,6535100,4502800,3018100,5225200,2166300,4202400000
2015-10-07,46765600,3263800,21010300,7569400,3812100,2980800,6814000,2092700,4666470000
2015-10-08,61979600,2835700,17305200,6121500,4676400,4794400,6133200,2182100,3939140000
2015-10-09,52766100,3065700,19351300,5362100,3537400,3531100,6158400,1648700,3706900000
2015-10-12,30467200,1942200,14204200,4679300,2776100,3227600,3836300,1275200,2893250000
2015-10-13,33049300,2339700,22148600,6920600,2938000,3915700,5171500,1807700,3401920000
2015-10-14,44462400,8752300,23682900,4192600,3582100,3353000,3104400,1415500,3644590000
2015-10-15,37673500,6368300,19170400,6349900,4937000,3476200,2844200,1885700,3746290000
2015-10-16,39232600,3173700,33237000,6857700,4315800,3483700,4334500,1611100,3595430000
2015-10-19,29759200,4022000,28250800,4975000,4375400,7954700,2507900,1477300,3287320000
2015-10-20,48967800,4202600,20086000,3701000,4346200,16025600,14900000,2498200,3331500000
2015-10-21,41795200,8927200,27215000,4659400,3343600,6990600,4151500,1791100,3627790000
2015-10-22,41654100,6976300,33298700,6905600,7779400,5583200,2825200,4071000,4430850000
2015-10-23,59366900,4691200,46231400,8744900,10692700,5370400,4235500,6653900,4108460000
2015-10-26,66333800,3143400,25419200,8233600,4269700,3489400,3391400,2716600,3385800000
2015-10-27,69884400,3411300,24456000,8462400,3787100,15008500,3519400,2245800,4216880000
2015-10-28,85551400,4408300,27816800,11203100,3926200,8511400,2728600,2178900,4698110000
2015-10-29,51227300,3072100,17841800,22152500,3896000,3710400,1805000,1456000,4008940000
2015-10-30,49365300,3938000,24581800,9612800,3874400,3984000,4438900,1908800,4256200000
2015-11-02,32203300,2516700,25538700,9844700,2816500,3822200,3927900,1886300,3760020000
2015-11-03,45519000,2470000,17702800,8142600,3246900,4349400,8332500,1565400,4272060000
2015-11-04,44886100,2771500,17296100,5485300,4840500,3516900,12726400,1706700,4078870000
2015-11-05,39552700,2545400,16142700,4186700,4723800,5096900,4496800,1861600,4051890000
2015-11-06,33042300,2294100,21494500,5343000,4092200,4744900,2445300,1511600,4369020000
2015-11-09,33871400,2980800,20434300,6073700,4048800,8075600,3850900,2069800,3882350000
2015-11-10,59127900,2524100,19263300,4137400,3489500,4520800,4617000,1608000,3821440000
2015-11-11,45218000,1579600,14038900,2687600,5387300,3164800,3347800,1366400,3692410000
2015-11-12,32525600,3796800,17408400,4320200,4284700,4701400,2915900,1837200,4016370000
2015-11-13,45812400,3063800,23626900,3822800,6261100,4613800,3430300,2075500,4278750000
2015-11-16,38106700,2378300,23601600,5403300,7435900,4190800,2925400,1905900,3741240000
2015-11-17,27616900,3038300,20367700,5824000,4320200,2815100,2148700,1510900,4427350000
2015-11-18,46674700,3101100,22233800,5170600,4469800,4149200,2811900,1684300,3926390000
2015-11-19,43295800,2492600,17963200,3534300,4705200,4753600,2504400,1327100,3628110000
2015-11-20,34287100,3210200,20454600,3970200,3896100,5176400,4400700,2212300,3929600000
2015-11-23,32482500,3183700,15273700,3267700,4385100,5137900,2526200,1414500,3587980000
2015-11-24,42803200,2626600,17717500,3817200,4543400,3407700,2480300,2333100,3884930000
2015-11-25,21388300,1852200,14601700,3235400,2697900,3238200,3990800,1122100,2852940000
2015-11-27,13046400,1282100,9327100,1990300,1966800,1415800,1949400,838500,1466840000
2015-11-30,39180300,3176700,24902300,4063100,5693200,4545600,2659800,2097600,4275030000
2015-12-01,34852400,3444300,16761500,4233200,4751200,4195100,3734000,2134600,3712120000
2015-12-02,33386600,2648800,25851600,5795700,4273500,3725400,2981500,2230400,3950640000
2015-12-03,41569500,3008700,28748300,6325900,5064700,5909600,2939600,2590600,4306490000
2015-12-04,57777000,3892900,35685900,3944200,4534800,4571600,2573600,2757300,4214910000
2015-12-07,32084200,3417700,33956200,3129600,3732800,3279400,3144200,1812300,4043820000
2015-12-08,34309500,5021100,28419900,6003600,3651900,3905200,2687600,1829500,4173570000
2015-12-09,46361400,5124600,25052200,7775900,5158200,4615000,3057800,2700000,4385250000
2015-12-10,29212700,3278500,27712900,6631700,3455500,4222300,2071700,1988400,3715150000
2015-12-11,46886200,3684700,26950900,8137200,5474400,5333800,3268700,2224400,4301060000
2015-12-14,64318700,4845000,26398200,9219300,4329700,5143800,2827100,2412500,4612440000
2015-12-15,53323100,4705300,25359500,5937300,4753400,4238500,2244400,2666200,4353540000
2015-12-16,56238500,3316000,31192700,6294900,3964500,4345500,5104300,1993300,4635450000
2015-12-17,44772800,3448800,27720500,3276200,3681600,4089500,3298600,1553400,4327390000
2015-12-18,96453300,9952000,51216300,4918300,6841300,10026100,3014200,3148700,6683070000
2015-12-21,47590600,3746400,20392400,3748900,3250900,5617500,1953200,1525700,3760280000
2015-12-22,32789400,2791700,20427300,2474800,2667800,4263800,1961500,1365400,3520860000
2015-12-23,32657400,3353900,19309600,3113400,2722900,5164900,1555000,1565900,3484090000
2015-12-24,13570400,1185000,6862400,950700,1091200,1495200,708000,527200,1411860000
2015-12-28,26704200,1980000,13928400,2684500,3783600,3143400,1901300,1515300,2492510000
2015-12-29,30931200,3133600,14368100,2581000,5735000,3943700,2406300,1765000,2542000000
2015-12-30,25213800,1619000,13754400,2916500,3519000,2989400,3697900,1293300,2367430000
2015-12-31,40912300,2105200,20261800,2406200,3749600,3462100,2715000,1500900,2655330000
2016-01-04,67649400,5719500,31779500,7464400,9314500,5229400,6827100,3272800,4304880000
2016-01-05,55791000,3357000,30707300,8259600,5822600,3924800,3186800,1950700,3706620000
2016-01-06,68457400,4254100,26911800,6746200,5329200,4310900,3779100,1947000,4336660000
2016-01-07,81094400,7013700,35111400,12776100,7074900,7025800,3554300,2963700,5076590000
2016-01-08,70798000,5776900,28090800,8428600,5512900,4762700,3628100,2450900,4664940000
2016-01-11,49739400,5551500,26438800,6309100,4891600,4974400,4091400,2090600,4607290000
2016-01-12,49154200,4171500,24124100,7450300,4724100,5078700,3091900,2024500,4887260000
2016-01-13,62439600,5073100,40241300,7829300,7655200,4700100,4126400,2501700,5087030000
2016-01-14,63170100,6517800,36327400,7324900,7238000,5709600,6490700,2225800,5241110000
2016-01-15,79833900,6678400,44922100,11496000,7784500,9008500,5578600,3608100,5468460000
2016-01-19,53087700,5478900,36753800,7816300,4807200,9979600,4038700,2268100,4928350000
2016-01-20,72334400,7636600,50529600,14078900,7966400,16157800,5838600,3445000,6416070000
2016-01-21,52161500,5546200,40974700,6726400,4952200,8851600,3166200,2412200,5078810000
2016-01-22,65800500,5259900,33139800,6052600,5120100,9238400,3124100,2011800,4901760000
2016-01-25,51794500,4551600,30264400,4975900,4396100,5446000,2698700,1711700,4401380000
2016-01-26,75077000,5432600,41677100,5806500,3765700,4617800,4964200,1331700,4357940000
2016-01-27,133369700,27945900,50263000,7831000,5152900,5026400,3617200,2194200,4754040000
2016-01-28,55678800,10708400,26184400,12525300,14015200,3942500,4592800,2676400,4693010000
2016-01-29,64416500,9195700,43280500,8811600,14677600,8248100,2852300,3474300,5497570000
2016-02-01,40943500,6812800,33350500,6807300,6355100,3574900,5297600,5139200,4322530000
2016-02-02,37357200,8646700,29148400,7966100,6312000,3287300,5773600,6348100,4463190000
2016-02-03,45964300,7361900,37992700,9291800,10048700,6223500,7931400,6171000,5172950000
2016-02-04,46471700,5837000,31041600,7514600,6199100,5266500,4385400,5168700,5193320000
2016-02-05,46418100,6186700,34662600,10225500,9708900,7177700,9437600,5105700,4929940000
2016-02-08,54021400,6453600,41030600,13193300,9825500,7364000,9313000,4247400,5636460000
2016-02-09,44331200,4137600,35252300,9303300,7077900,5957200,8651600,3608900,5183220000
2016-02-10,42343600,4888600,26878200,9199400,6786200,6469100,10406500,2638000,4471170000
2016-02-11,50074700,33735600,42253900,8621900,7397400,7307600,14252400,3024000,5500800000
2016-02-12,40351400,12973400,26450000,11436700,5384800,4936500,7235800,2141400,4696920000
2016-02-16,49057900,7587700,27691600,10125200,5118500,4061400,5593800,2520000,4570670000
2016-02-17,44863200,6619600,26002800,13946200,4824000,4821000,5825200,2492600,5011540000
2016-02-18,39021000,6489000,21904700,26320000,4735000,9951600,3887600,1883200,4436490000
2016-02-19,35374200,6920600,24709600,15891400,4974700,5125300,2959400,1589300,4142850000
